case_id,run_arm,gen_model,lang,contract_arm,band_config,replicate,prob_failure_passed,level_true,is_boundary,band_lo,band_hi,band_crosses_threshold,level_lo,level_hi,S_mean,S_std,S_q_high,incomplete_turn,reissued,n_numeric_tokens,n_prob_claims,prob_cited_pct,prob_drift_pp,prob_exact,err_prob,err_band,band_kind,err_level,level_said,levels_mentioned,err_ungrounded,err_ungrounded_raw,n_ungrounded_raw,ungrounded_detail,ungrounded_raw_detail,explanation,prob_claims_pct,case_kind,weather_also_failed,fixed_message_exact,fixed_message_contains,err_rule2,n_numeric_leaked,err_numeric_leak,n_fabricated,err_fabricated_risk,fabricated_detail,sem_equiv
ext-cros-p0695-en-r1,A,claude-sonnet-5,en,extended,crossing,1,0.695,HIGH,True,0.66,0.73,True,HIGH,CRITICAL,0.7811,0.075,0.9045,False,False,26.0,11.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
| Metric | Value |
|---|---|
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Temperature | 16.6°C |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, 1000 runs, 24h horizon)
| Metric | Value |
|---|---|
| **Failure probability** | **0.695** (90% CI: 0.66 – 0.73) |
| Mean soil saturation | 0.781 (std 0.075, high quantile 0.905) |
| Hazard probability (mean) | 0.653 |
| **Alert level** | **HIGH** |

### Interpretation
The heavy recorded precipitation (108.2 mm) combined with high humidity has driven soil saturation to a high mean level (~78%, with a plausible upper bound near 90%). The simulation puts the probability of slope failure over the next 24 hours at **~69.5%**, well above your configured alert threshold of **HIGH**.

This is a probabilistic decision-support estimate, not a deterministic forecast — it reflects the model's current confidence given rainfall-forced conditions, not a certainty of failure.

Since your alert threshold (HIGH) has been met, would you like me to send a voice report now?",69.5000|90.0000|66.0000|73.0000|78.1000|7.5000|90.5000|65.3000|78.0000|90.0000|69.5000,fidelity,,,,,,,,,,
ext-cros-p0695-en-r2,A,claude-sonnet-5,en,extended,crossing,2,0.695,HIGH,True,0.66,0.73,True,HIGH,CRITICAL,0.7811,0.075,0.9045,False,False,27.0,13.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Observations
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3, 1000 runs / 24h horizon)
| Metric | Value |
|---|---|
| **Alert level** | **HIGH** |
| Failure probability (mean) | 0.695 (90% CI: 0.66–0.73) |
| Mean soil saturation | 0.781 (σ = 0.075) |
| Saturation, high quantile | 0.905 |
| Hazard probability (mean) | 0.653 |

### Interpretation
Recent precipitation (108.2 mm) combined with high humidity has driven soil saturation to a mean of ~78%, with a plausible upper range near 90%. The resulting failure probability estimate is **0.695**, and the model classifies this as **HIGH** risk — this matches your configured alert threshold.

This is a probabilistic decision-support estimate, not a deterministic forecast — it reflects model uncertainty (±0.035 in the 90% CI) and should be used alongside local observation and official warnings, not as a sole basis for action.

Since your alert threshold is set to HIGH and current conditions meet it, would you like me to send a voice report now?",69.5000|90.0000|66.0000|73.0000|78.1000|7.5000|90.5000|65.3000|78.0000|90.0000|69.5000|3.5000|90.0000,fidelity,,,,,,,,,,
ext-cros-p0695-en-r3,A,claude-sonnet-5,en,extended,crossing,3,0.695,HIGH,True,0.66,0.73,True,HIGH,CRITICAL,0.7811,0.075,0.9045,False,False,26.0,12.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Failure probability (mean) | **69.5%** (90% CI: 66.0% – 73.0%) |
| Mean soil saturation | 78.1% (± 7.5%) |
| Saturation, high quantile | 90.5% |
| Hazard probability (mean) | 65.3% |
| **Alert level** | **HIGH** |

### Interpretation
Precipitation of 108.2 mm combined with high humidity (84.2%) has driven mean soil saturation to ~78%, with a plausible upper range near 90%. The simulation places failure probability at roughly 70%, which triggers your configured **HIGH** alert threshold.

This is a probabilistic decision-support estimate, not a deterministic forecast — it reflects current modeled conditions and carries the uncertainty shown above (66–73% CI). It should not be the sole basis for evacuation or safety decisions; treat it alongside official civil protection/geotechnical guidance for your area.

Since your alert threshold (HIGH) has been met and voice alerts are enabled, would you like me to send a voice report now?",69.5000|90.0000|66.0000|73.0000|78.1000|7.5000|90.5000|65.3000|78.0000|90.0000|70.0000|73.0000,fidelity,,,,,,,,,,
dep-narr-p0705-es-r1,A,claude-sonnet-5,es,deployed,narrow,1,0.705,CRITICAL,True,,,False,,,0.7845,0.02,0.8174,True,False,1.0,1.0,70.5,0.0,True,False,True,omitted,False,CRITICAL,CRITICAL,False,False,0.0,,,"El nivel de alerta calculado es **CRÍTICO**, lo cual supera el umbral configurado (ALTO). Voy a generar y enviar un reporte de voz de inmediato.

[tool_call] send_voice_report({""alert_level"": ""CRITICAL"", ""risk_probability"": 0.705})",70.5000,fidelity,,,,,,,,,,
dep-narr-p0705-es-r2,A,claude-sonnet-5,es,deployed,narrow,2,0.705,CRITICAL,True,,,False,,,0.7845,0.02,0.8174,True,False,0.0,0.0,,,False,True,True,omitted,False,CRITICAL,CRITICAL,False,False,0.0,,,"El nivel de alerta actual es **CRÍTICO**, que supera el umbral configurado (ALTO), así que voy a generar el aviso de voz correspondiente.",,fidelity,,,,,,,,,,
dep-narr-p0705-es-r3,A,claude-sonnet-5,es,deployed,narrow,3,0.705,CRITICAL,True,,,False,,,0.7845,0.02,0.8174,True,False,3.0,2.0,70.5,0.0,True,False,True,omitted,False,CRITICAL,CRITICAL,False,False,0.0,,,"[tool_call] send_voice_report({""alert_level"": ""CRITICAL"", ""message"": ""Alerta critica de riesgo de deslizamiento: probabilidad de falla 70.5%, saturacion del suelo 78.5%, precipitacion acumulada 109.8 mm""})",70.5000|78.5000,fidelity,,,,,,,,,,
dep-wide-p0705-es-r1,A,claude-sonnet-5,es,deployed,wide,1,0.705,CRITICAL,True,,,False,,,0.7845,0.11,0.9654,False,False,19.0,3.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — 14 nov 2025, 15:00 UTC

**Condiciones meteorológicas (ubicación 5.0703, -75.5138):**
- Temperatura: 16.6 °C
- Precipitación: 109.8 mm
- Humedad relativa: 84.6%
- Viento: 11.6 km/h

**Simulación de riesgo (modelo jacobi_rainfall_forced_v3, horizonte 24h):**
- Probabilidad de falla (riesgo): **70.5%**
- Saturación media del suelo: 0.7845 (± 0.11)
- Saturación en percentil alto (q_high): 0.9654
- Probabilidad media de peligro (hazard): 66.27%
- **Nivel de alerta: CRÍTICO**

### ⚠️ Alerta importante
El nivel de alerta actual (**CRÍTICO**) **supera tu umbral configurado (HIGH)**. La combinación de precipitación acumulada elevada (109.8 mm) y alta saturación del suelo (~78%, con posibilidad de llegar a ~97% en el percentil alto) indica condiciones de riesgo elevado para deslizamientos en tu zona.

Esto es apoyo a la decisión, no una predicción determinística: refleja la probabilidad estimada bajo el modelo de simulación, no una certeza de que ocurrirá un evento.

¿Quieres que genere y envíe ahora un reporte de voz con esta alerta, dado que superó tu umbral configurado? También puedo revisar si deseas ajustar el umbral de alerta.",70.5000|96.5400|66.2700,fidelity,,,,,,,,,,
dep-wide-p0705-es-r2,A,claude-sonnet-5,es,deployed,wide,2,0.705,CRITICAL,True,,,False,,,0.7845,0.11,0.9654,False,False,14.0,3.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL,False,False,0.0,,,"Basándome en los datos actuales, la situación es de alta preocupación y requiere atención inmediata.

**Condiciones meteorológicas actuales** (14 nov 2025, 15:00 UTC):
- Temperatura: 16.6 °C
- Precipitación: 109.8 mm
- Humedad relativa: 84.6%
- Viento: 11.6 km/h

**Resultado de la simulación de riesgo** (modelo jacobi_rainfall_forced_v3, horizonte 24h):
- Probabilidad de falla/deslizamiento: **70.5%**
- Saturación media del suelo: 0.7845 (± 0.11)
- Saturación en percentil alto (q_high): 0.9654
- Probabilidad de peligro (hazard): 66.27%
- **Nivel de alerta: CRÍTICO**

Este nivel supera el umbral configurado por usted (ALTO), por lo que la situación amerita atención inmediata.

Voy a enviar un reporte de voz con esta alerta, ya que tiene la notificación por voz habilitada.",70.5000|96.5400|66.2700,fidelity,,,,,,,,,,
dep-wide-p0705-es-r3,A,claude-sonnet-5,es,deployed,wide,3,0.705,CRITICAL,True,,,False,,,0.7845,0.11,0.9654,False,False,21.0,5.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL|HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — Su ubicación (5.0703, -75.5138)

**Condiciones meteorológicas actuales** (15:00 UTC):
- 🌡️ Temperatura: 16.6 °C
- 🌧️ Precipitación: 109.8 mm
- 💧 Humedad relativa: 84.6%
- 💨 Viento: 11.6 km/h

**Simulación de riesgo (modelo Jacobi forzado por lluvia, horizonte 24h, 1000 simulaciones):**
- **Nivel de alerta: 🔴 CRÍTICO**
- Probabilidad de falla (riesgo): **70.5%**
- Saturación media del suelo: 0.7845 (±0.11)
- Saturación en percentil alto (q_high): 0.9654
- Probabilidad media de peligro: 66.27%

### Interpretación
La precipitación acumulada (109.8 mm) junto con una humedad alta (84.6%) han llevado el suelo a un nivel de saturación media muy elevado (~78%), con un escenario de percentil alto que se acerca a la saturación total (~97%). Esto se traduce en una probabilidad de falla del terreno del 70.5% en las próximas 24 horas — muy por encima de su umbral configurado (HIGH).

⚠️ **Este resultado es una herramienta de apoyo a la decisión, no una predicción determinística.** Representa una estimación probabilística basada en las condiciones actuales; no garantiza que ocurrirá un deslizamiento, pero indica una condición de riesgo elevado que amerita atención inmediata.

Dado que el nivel de alerta es **CRÍTICO** y supera su umbral configurado (HIGH), ¿desea que le envíe un reporte de voz ahora mismo con esta información?",70.5000|96.5400|66.2700|97.0000|70.5000,fidelity,,,,,,,,,,
ext-narr-p0705-es-r1,A,claude-sonnet-5,es,extended,narrow,1,0.705,CRITICAL,True,0.695,0.715,True,HIGH,CRITICAL,0.7845,0.02,0.8174,True,False,0.0,0.0,,,False,True,True,omitted_or_wrong,False,CRITICAL,CRITICAL,False,False,0.0,,,"El nivel de alerta calculado es **CRÍTICO**, por encima del umbral configurado (ALTO), así que voy a generar y enviar el reporte de voz correspondiente.",,fidelity,,,,,,,,,,
ext-narr-p0705-es-r2,A,claude-sonnet-5,es,extended,narrow,2,0.705,CRITICAL,True,0.695,0.715,True,HIGH,CRITICAL,0.7845,0.02,0.8174,False,False,19.0,5.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL|HIGH,False,False,0.0,,,"**Estado actual en su ubicación (5.0703, -75.5138):**

**Condiciones meteorológicas** (15:00 UTC):
- Temperatura: 16.6 °C
- Precipitación: 109.8 mm
- Humedad relativa: 84.6%
- Viento: 11.6 km/h

**Simulación de riesgo (modelo jacobi_rainfall_forced_v3, horizonte 24h, 1000 simulaciones):**
- Probabilidad de falla: **70.5%** (IC: 69.5%–71.5%)
- Saturación media del suelo: 0.7845 (± 0.02)
- Saturación en percentil alto: 0.8174
- Probabilidad de peligro media: 66.27%
- **Nivel de alerta: CRÍTICO**

⚠️ Este nivel de alerta es **superior** a su umbral configurado (ALTO). La combinación de precipitación intensa (109.8 mm) y alta saturación del suelo indica una condición de riesgo elevado para deslizamientos en las próximas 24 horas.

Dado que el nivel CRÍTICO supera su umbral configurado, voy a enviarle un reporte de voz ahora mismo.",70.5000|69.5000|71.5000|81.7400|66.2700,fidelity,,,,,,,,,,
ext-narr-p0705-es-r3,A,claude-sonnet-5,es,extended,narrow,3,0.705,CRITICAL,True,0.695,0.715,True,HIGH,CRITICAL,0.7845,0.02,0.8174,False,False,19.0,5.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL|HIGH,False,False,0.0,,,"**Estado actual (14 nov 2025, 15:00 UTC) — Lat 5.0703, Lon -75.5138**

**Condiciones meteorológicas:**
- Temperatura: 16.6 °C
- Precipitación: 109.8 mm
- Humedad relativa: 84.6%
- Viento: 11.6 km/h

**Simulación de riesgo (Jacobi, forzada por lluvia, horizonte 24h):**
- Probabilidad de falla: 70.5% (IC: 69.5%–71.5%)
- Saturación media del suelo: 0.7845 (± 0.02)
- Saturación en percentil alto: 0.8174
- Probabilidad de peligro (media): 66.27%
- **Nivel de alerta: CRÍTICO**

⚠️ Este nivel supera tu umbral configurado (ALTO). La combinación de precipitación acumulada elevada (109.8 mm) y alta saturación del suelo indica una condición de riesgo significativa en tu zona.

Esto es una herramienta de apoyo a la decisión basada en simulación estocástica, no una predicción determinística. Te recomiendo seguir los protocolos locales de gestión de riesgo y contactar a las autoridades de tu localidad si observas señales físicas de inestabilidad (grietas en el suelo, inclinación de árboles/postes, sonidos inusuales, cambios en el flujo de agua).

Dado que el nivel CRÍTICO supera tu umbral configurado, ¿quieres que envíe un reporte de voz ahora mismo?",70.5000|69.5000|71.5000|81.7400|66.2700,fidelity,,,,,,,,,,
ext-wide-p0705-es-r1,A,claude-sonnet-5,es,extended,wide,1,0.705,CRITICAL,True,0.645,0.765,True,HIGH,CRITICAL,0.7845,0.11,0.9654,False,False,15.0,5.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL,False,False,0.0,,,"**Condiciones actuales (15:00 UTC):**
- Temperatura: 16.6 °C
- Precipitación: 109.8 mm
- Humedad: 84.6 %
- Viento: 11.6 km/h

**Resultado de la simulación de riesgo (Jacobi, forzada por lluvia, 1000 simulaciones, horizonte 24h):**
- Probabilidad de falla: **70.5 %** (IC: 64.5 % – 76.5 %)
- Saturación media del suelo: 0.7845 (± 0.11)
- Saturación en percentil alto: 0.9654
- Probabilidad media de peligro: 66.3 %
- **Nivel de alerta: CRÍTICO**

Esto supera tu umbral configurado (ALTO), así que voy a emitir un reporte de voz de inmediato.",70.5000|64.5000|76.5000|96.5400|66.3000,fidelity,,,,,,,,,,
ext-wide-p0705-es-r2,A,claude-sonnet-5,es,extended,wide,2,0.705,CRITICAL,True,0.645,0.765,True,HIGH,CRITICAL,0.7845,0.11,0.9654,False,False,17.0,3.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL,False,False,0.0,,,"**Estado actual (14 nov 2025, 15:00 UTC) — Ubicación: 5.0703, -75.5138**

**Condiciones meteorológicas:**
- Temperatura: 16.6 °C
- Precipitación: 109.8 mm
- Humedad: 84.6%
- Viento: 11.6 km/h

**Simulación de riesgo de deslizamiento (modelo jacobi_rainfall_forced_v3, horizonte 24h):**
- Probabilidad de falla: **70.5%** (IC: 64.5% – 76.5%)
- Saturación media del suelo: 78.45% (± 11.0)
- Saturación en percentil alto: 96.54%
- **Nivel de alerta: CRÍTICO**

Este nivel supera tu umbral configurado (HIGH), por lo que corresponde una notificación inmediata.",70.5000|64.5000|76.5000,fidelity,,,,,,,,,,
ext-wide-p0705-es-r3,A,claude-sonnet-5,es,extended,wide,3,0.705,CRITICAL,True,0.645,0.765,True,HIGH,CRITICAL,0.7845,0.11,0.9654,False,False,18.0,5.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL|HIGH,False,False,0.0,,,"El riesgo de deslizamiento en su ubicación es **CRÍTICO** en este momento. Aquí está el detalle:

**Condiciones meteorológicas actuales** (15:00 UTC, 14 nov 2025)
- Precipitación: 109.8 mm
- Humedad: 84.6%
- Temperatura: 16.6 °C
- Viento: 11.6 km/h

**Simulación de riesgo (modelo jacobi_rainfall_forced_v3, horizonte 24h)**
- Nivel de alerta: **CRÍTICO** (supera su umbral configurado de ALTO)
- Probabilidad de falla: 70.5% (intervalo: 64.5% – 76.5%)
- Saturación media del suelo: 0.7845 (± 0.11)
- Saturación en percentil alto: 0.9654
- Probabilidad de peligro media: 66.27%

**Interpretación**
La combinación de precipitación acumulada elevada (109.8 mm) y alta humedad ambiental (84.6%) ha llevado la saturación del suelo a niveles muy altos, con una probabilidad de falla que supera ampliamente su umbral de alerta configurado (ALTO). Esto es apoyo a la decisión, no una predicción determinística: represent",70.5000|64.5000|76.5000|96.5400|66.2700,fidelity,,,,,,,,,,
ext-cros-p0705-es-r1,A,claude-sonnet-5,es,extended,crossing,1,0.705,CRITICAL,True,0.67,0.74,True,HIGH,CRITICAL,0.7845,0.075,0.9079,False,False,18.0,6.0,70.5,0.0,True,False,False,reported,False,CRITICAL,CRITICAL|HIGH,False,False,0.0,,,"He consultado los datos meteorológicos y ejecutado la simulación de riesgo para su ubicación (lat 5.0703, lon -75.5138).

**Condiciones actuales (15:00 UTC):**
- Temperatura: 16.6 °C
- Precipitación: 109.8 mm
- Humedad relativa: 84.6%
- Viento: 11.6 km/h

**Resultado de la simulación de riesgo (horizonte 24 h, modelo jacobi_rainfall_forced_v3):**
- Probabilidad de falla (deslizamiento): 70.5% (intervalo 67.0%–74.0%)
- Saturación media del suelo: 0.785 (± 0.075), con percentil alto en 0.908
- Probabilidad de peligro media: 66.3%
- **Nivel de alerta: CRÍTICO**

⚠️ Este nivel supera su umbral configurado (ALTO). La combinación de precipitación acumulada elevada (109.8 mm) y alta saturación del suelo indica una condición de riesgo significativa en las próximas 24 horas.

Es importante recalcar que esto es una herramienta de apoyo a la decisión basada en simulación estocástica, no una predicción determinística de que ocurrirá un deslizamiento.

Dado que el nivel CRÍTICO supera su umbral configurado, ",70.5000|67.0000|74.0000|7.5000|90.8000|66.3000,fidelity,,,,,,,,,,
